lead_id,age
H202501580,46
H202501580,47
H202501580,73
H202501581,22
H202501581,42
H202501581,49
H202501582,37
H202501582,43
H202501582,43
H202501582,56
H202501582,73
H202501582,84
H202501583,57
H202501583,69
H202501584,24
H202501584,28
H202501584,40
H202501584,44
H202501585,2
H202501585,48
H202501585,57
H202501586,24
H202501586,36
H202501586,36
H202501586,46
H202501586,51
H202501586,54
H202501587,23
H202501587,74
H202501588,23
H202501588,28
H202501588,40
H202501588,45
H202501588,84
H202501589,29
H202501589,39
H202501589,51
H202501590,7
H202501590,51
H202501590,54
H202501590,75
H202501590,79
H202501591,6
H202501591,32
H202501591,33
H202501591,83
H202501592,17
H202501592,33
H202501592,38
H202501592,42
H202501592,51
H202501593,38
H202501593,48
H202501594,6
H202501594,22
H202501594,39
H202501595,2
H202501595,22
H202501595,25
H202501595,27
H202501595,31
H202501596,9
H202501596,17
H202501596,48
H202501597,21
H202501597,26
H202501597,51
H202501597,67
H202501598,16
H202501598,23
H202501598,45
H202501598,55
H202501599,54
H202501599,71
H202501600,28
H202501601,34
H202501601,42
H202501601,50
H202501601,70
H202501601,75
H202501602,16
H202501602,53
H202501602,56
H202501603,50
H202501603,54
H202501604,29
H202501604,50
H202501604,78
H202501605,24
H202501605,27
H202501605,30
H202501606,20
H202501606,28
H202501606,48
H202501606,54
H202501607,14
H202501607,25
H202501607,50
H202501608,36
H202501608,55
H202501609,34
H202501609,38
H202501609,39
H202501609,43
H202501609,55
H202501610,30
H202501610,51
H202501611,10
H202501611,39
H202501612,22
H202501612,55
H202501613,34
H202501613,34
H202501614,0
H202501614,20
H202501614,22
H202501614,28
H202501614,38
H202501615,43
H202501616,23
H202501616,28
H202501616,29
H202501617,39
H202501617,63
H202501617,74
H202501618,2
H202501618,27
H202501618,43
H202501619,22
H202501619,28
H202501619,29
H202501619,30
H202501619,43
H202501620,23
H202501620,34
H202501621,15
H202501621,21
H202501621,25
H202501621,39
H202501622,21
H202501622,23
H202501622,25
H202501622,83
H202501623,11
H202501623,34
H202501623,76
H202501624,29
H202501624,29
H202501624,30
H202501624,43
H202501625,45
H202501626,23
H202501626,24
H202501626,30
H202501626,73
H202501627,32
H202501627,40
H202501627,40
H202501628,1
H202501628,39
H202501628,68
H202501629,26
H202501630,31
H202501630,39
H202501630,45
H202501630,54
H202501631,39
H202501631,39
H202501631,54
H202501632,37
H202501632,46
H202501632,55
H202501632,61
H202501633,32
H202501633,60
H202501634,23
H202501634,33
H202501634,55
H202501634,66
H202501634,72
H202501635,22
H202501636,21
H202501636,33
H202501636,36
H202501636,54
H202501637,31
H202501637,32
H202501637,39
H202501637,70
H202501637,81
H202501638,42
H202501638,49
H202501638,61
H202501639,45
H202501639,66
H202501640,4
H202501640,50
H202501640,51
H202501640,65
H202501641,31
H202501641,46
H202501642,23
H202501642,50
H202501642,53
H202501642,63
H202501643,23
H202501643,29
H202501643,43
H202501643,54
H202501643,64
H202501644,40
H202501644,41
H202501644,54
H202501644,82
H202501645,24
H202501645,28
H202501645,40
H202501645,49
H202501646,23
H202501646,33
H202501646,39
H202501647,25
H202501647,26
H202501647,31
H202501647,52
H202501648,17
H202501648,31
H202501648,33
H202501649,22
H202501649,51
H202501649,51
H202501650,6
H202501650,20
H202501650,81
H202501651,23
H202501651,27
H202501651,38
H202501652,13
H202501652,54
H202501652,56
H202501652,58
H202501653,48
H202501653,62
H202501654,5
H202501654,14
H202501654,52
H202501655,39
H202501655,47
H202501655,49
H202501655,53
H202501656,4
H202501656,43
H202501656,52
H202501656,57
H202501657,72
H202501657,77
H202501658,16
H202501658,35
H202501658,36
H202501658,50
H202501658,53
H202501659,20
H202501659,70
H202501660,32
H202501660,50
H202501660,77
H202501661,25
H202501661,41
H202501661,67
H202501661,77
H202501662,37
H202501662,73
H202501662,77
H202501663,18
H202501663,41
H202501663,51
H202501664,30
H202501664,34
H202501665,0
H202501665,1
H202501665,21
H202501665,25
H202501665,83
H202501666,10
H202501666,33
H202501666,55
H202501666,66
H202501667,8
H202501667,33
H202501667,41
H202501667,51
H202501667,79
H202501668,23
H202501668,25
H202501668,30
H202501668,33
H202501668,52
H202501669,20
H202501669,25
H202501669,28
H202501669,47
H202501669,52
H202501669,55
H202501670,29
H202501670,34
H202501670,71
H202501671,25
H202501671,30
H202501671,45
H202501671,75
H202501671,78
H202501672,68
H202501673,14
H202501673,26
H202501673,42
H202501673,51
H202501674,15
H202501674,37
H202501674,42
H202501674,66
H202501675,27
H202501675,37
H202501675,45
H202501675,81
H202501676,12
H202501676,36
H202501676,37
H202501676,52
H202501677,24
H202501677,27
H202501677,57
H202501677,64
H202501678,51
H202501678,54
H202501678,54
H202501678,69
H202501679,0
H202501679,35
H202501679,46
H202501680,11
H202501680,48
H202501680,52
H202501680,55
H202501681,46
H202501681,46
H202501682,0
H202501682,38
H202501682,41
H202501683,34
H202501683,63
H202501684,61
H202501684,64
H202501684,71
H202501685,29
H202501685,34
H202501685,51
H202501685,62
H202501685,65
H202501685,75
H202501686,28
H202501686,30
H202501686,30
H202501686,55
H202501686,63
H202501687,19
H202501687,35
H202501687,40
H202501687,55
H202501688,20
H202501688,32
H202501688,52
H202501689,3
H202501689,14
H202501689,22
H202501689,31
H202501690,31
H202501690,59
H202501690,83
H202501691,20
H202501691,26
H202501691,36
H202501691,49
H202501691,75
H202501692,26
H202501692,26
H202501692,27
H202501692,55
H202501693,13
H202501693,30
H202501693,51
H202501693,69
H202501694,4
H202501694,31
H202501694,76
H202501695,12
H202501695,27
H202501695,54
H202501696,21
H202501696,26
H202501696,26
H202501696,37
H202501696,40
H202501696,45
H202501697,23
H202501697,24
H202501697,29
H202501697,36
H202501698,11
H202501698,35
H202501698,40
H202501699,28
H202501699,37
H202501699,37
H202501700,20
H202501700,50
H202501700,65
H202501701,2
H202501701,21
H202501701,21
H202501701,39
H202501701,41
H202501701,46
H202501702,21
H202501702,47
H202501702,49
H202501702,73
H202501703,27
H202501703,35
H202501703,38
H202501703,51
H202501703,73
H202501703,75
H202501704,24
H202501704,33
H202501705,3
H202501705,27
H202501705,38
H202501706,21
H202501706,30
H202501706,33
H202501706,55
H202501707,9
H202501707,23
H202501707,37
H202501707,38
H202501708,27
H202501708,35
H202501708,82
H202501709,21
H202501709,22
H202501709,33
H202501709,44
H202501709,52
H202501710,27
H202501710,49
H202501710,54
H202501710,64
H202501711,32
H202501711,48
H202501711,48
H202501711,53
H202501711,71
H202501712,31
H202501712,33
H202501712,56
H202501713,1
H202501713,21
H202501713,32
H202501713,49
H202501713,68
H202501714,20
H202501714,26
H202501714,83
H202501715,23
H202501715,41
H202501715,77
H202501716,6
H202501716,25
H202501716,31
H202501717,36
H202501717,40
H202501717,43
H202501717,52
H202501718,23
H202501718,40
H202501718,41
H202501718,47
H202501718,53
H202501719,27
H202501719,37
H202501719,45
H202501719,47
H202501720,39
H202501720,45
H202501720,47
H202501721,30
H202501722,4
H202501722,5
H202501722,26
H202501722,38
H202501722,40
H202501723,14
H202501723,38
H202501723,52
H202501723,55
H202501723,58
H202501724,7
H202501724,20
H202501724,22
H202501724,35
H202501724,47
H202501724,52
H202501725,8
H202501725,34
H202501725,35
H202501725,37
H202501725,43
H202501726,29
H202501726,45
H202501726,50
H202501727,32
H202501727,34
H202501727,41
H202501727,46
H202501727,75
H202501727,82
H202501728,13
H202501728,20
H202501728,21
H202501728,24
H202501728,53
H202501728,63
H202501729,21
H202501729,25
H202501729,26
H202501729,29
H202501729,36
H202501729,38
H202501730,4
H202501730,28
H202501730,41
H202501730,48
H202501731,41
H202501731,51
H202501731,51
H202501731,52
H202501731,72
H202501732,30
H202501732,34
H202501732,52
H202501732,75
H202501732,81
H202501733,21
H202501733,50
H202501733,84
H202501734,12
H202501734,19
H202501734,28
H202501734,38
H202501734,51
H202501735,18
H202501735,39
H202501735,44
H202501735,51
H202501736,9
H202501736,27
H202501736,34
H202501736,53
H202501736,66
H202501737,39
H202501737,40
H202501737,53
H202501737,53
H202501738,34
H202501738,39
H202501738,40
H202501738,40
H202501738,52
H202501738,59
H202501739,30
H202501739,32
H202501739,50
H202501739,79
H202501740,22
H202501740,39
H202501740,46
H202501741,20
H202501741,30
H202501741,30
H202501742,9
H202501742,20
H202501742,36
H202501742,73
H202501743,18
H202501743,38
H202501743,47
H202501743,48
H202501744,20
H202501744,29
H202501744,35
H202501744,47
H202501744,49
H202501745,13
H202501745,35
H202501745,39
H202501745,56
H202501746,5
H202501746,27
H202501746,37
H202501747,21
H202501747,33
H202501748,49
H202501748,51
H202501748,54
H202501748,55
H202501748,60
H202501748,68
H202501749,25
H202501749,26
H202501749,28
H202501749,41
H202501749,50
H202501749,72
H202501750,20
H202501750,27
H202501750,33
H202501750,35
H202501750,38
H202501750,63
H202501751,30
H202501751,38
H202501751,40
H202501751,47
H202501752,1
H202501752,4
H202501752,52
H202501753,0
H202501753,29
H202501753,34
H202501754,8
H202501754,49
H202501755,6
H202501755,27
H202501755,37
H202501755,46
H202501755,62
H202501756,29
H202501756,31
H202501757,20
H202501757,26
H202501757,52
H202501758,33
H202501758,37
H202501758,41
H202501758,45
H202501758,52
H202501759,21
H202501759,74
H202501759,81
H202501760,41
H202501760,54
H202501760,56
H202501760,77
H202501761,23
H202501761,24
H202501761,27
H202501761,37
H202501761,41
H202501762,29
H202501762,39
H202501762,51
H202501763,22
H202501763,38
H202501763,48
H202501764,28
H202501764,34
H202501764,47
H202501765,37
H202501765,38
H202501765,47
H202501765,52
H202501765,62
H202501766,7
H202501766,25
H202501766,27
H202501766,28
H202501766,34
H202501766,35
H202501767,12
H202501767,33
H202501767,53
H202501767,54
H202501767,55
H202501768,55
H202501769,54
H202501769,55
H202501769,74
H202501770,49
H202501771,24
H202501771,33
H202501771,40
H202501771,51
H202501771,53
H202501772,23
H202501772,28
H202501772,52
H202501773,27
H202501773,27
H202501773,83
H202501774,23
H202501774,26
H202501774,43
H202501774,74
H202501775,12
H202501775,15
H202501775,31
H202501775,51
H202501776,13
H202501776,29
H202501776,39
H202501776,39
H202501776,53
H202501777,25
H202501778,31
H202501778,54
H202501778,55
H202501778,69
H202501779,3
H202501779,22
H202501779,28
H202501779,48
H202501780,8
H202501780,22
H202501780,32
H202501780,33
H202501781,14
H202501781,27
H202501781,28
H202501781,36
H202501782,51
H202501782,79
H202501783,45
H202501783,58
H202501783,75
H202501784,14
H202501784,18
H202501784,66
H202501784,76
H202501785,13
H202501785,23
H202501785,30
H202501785,31
H202501785,46
H202501786,14
H202501786,34
H202501786,43
H202501786,49
H202501787,31
H202501787,46
H202501788,2
H202501788,21
H202501788,65
H202501788,67
H202501789,53
H202501789,82
H202501790,31
H202501790,51
H202501790,52
H202501791,14
H202501791,30
H202501791,32
H202501791,33
H202501791,79
H202501792,38
H202501792,38
H202501792,38
H202501792,43
H202501792,60
H202501793,37
H202501793,42
H202501793,49
H202501793,55
H202501793,66
H202501794,33
H202501794,51
H202501794,65
H202501794,66
H202501795,39
H202501795,42
H202501795,43
H202501795,43
H202501795,53
H202501796,29
H202501796,43
H202501796,45
H202501796,73
H202501797,19
H202501797,39
H202501797,47
H202501798,9
H202501798,36
H202501798,57
H202501799,22
H202501799,27
H202501799,37
H202501799,52
H202501799,61
H202501800,8
H202501800,30
H202501800,51
H202501800,57
H202501801,16
H202501801,34
H202501801,45
H202501802,13
H202501803,16
H202501803,38
H202501803,55
H202501803,80
H202501804,3
H202501804,9
H202501804,11
H202501804,26
H202501804,26
H202501804,79
H202501805,23
H202501805,26
H202501805,28
H202501805,36
H202501805,38
H202501805,54
H202501806,20
H202501806,22
H202501806,26
H202501806,36
H202501806,45
H202501806,53
H202501807,20
H202501807,23
H202501807,32
H202501807,55
H202501808,12
H202501808,41
H202501808,73
H202501809,26
H202501809,38
H202501809,47
H202501809,70
H202501810,10
H202501810,41
H202501810,50
H202501811,27
H202501811,67
H202501812,5
H202501812,47
H202501812,58
H202501812,79
H202501813,10
H202501813,39
H202501813,40
H202501813,40
H202501814,23
H202501814,24
H202501814,29
H202501814,82
H202501815,8
H202501815,44
H202501815,74
H202501816,28
H202501816,31
H202501816,51
H202501817,23
H202501817,47
H202501817,62
H202501818,8
H202501818,8
H202501818,28
H202501818,50
H202501818,56
H202501819,35
H202501819,37
H202501819,81
H202501820,24
H202501820,27
H202501820,30
H202501820,33
H202501820,68
H202501821,33
H202501821,77
H202501822,20
H202501822,28
H202501822,32
H202501822,54
H202501822,76
H202501823,33
H202501823,35
H202501823,51
H202501823,51
H202501823,55
H202501824,7
H202501824,26
H202501824,28
H202501824,33
H202501824,49
H202501825,25
H202501825,33
H202501825,48
H202501825,65
H202501826,16
H202501826,35
H202501826,43
H202501826,54
H202501826,58
H202501827,24
H202501827,52
H202501827,52
H202501827,52
H202501827,57
H202501828,25
H202501828,27
H202501828,30
H202501828,38
H202501829,40
H202501829,51
H202501829,54
H202501830,3
H202501830,42
H202501830,53
H202501831,28
H202501831,28
H202501831,53
H202501831,67
H202501832,20
H202501832,30
H202501832,43
H202501833,22
H202501833,30
H202501833,51
H202501834,40
H202501834,41
H202501834,44
H202501834,55
H202501835,21
H202501835,32
H202501835,40
H202501835,55
H202501836,12
H202501836,36
H202501836,44
H202501836,68
H202501836,83
H202501837,23
H202501837,31
H202501837,32
H202501837,42
H202501837,52
H202501837,54
H202501838,43
H202501838,55
H202501839,25
H202501839,33
H202501839,37
H202501839,47
H202501839,50
H202501840,52
H202501840,54
H202501840,68
H202501840,73
H202501841,23
H202501841,25
H202501841,54
H202501841,79
H202501842,8
H202501842,26
H202501842,45
H202501842,49
H202501843,41
H202501843,47
H202501843,51
H202501843,75
H202501844,7
H202501844,13
H202501844,15
H202501844,20
H202501844,40
H202501845,31
H202501845,31
H202501845,32
H202501845,44
H202501845,53
H202501845,53
H202501846,31
H202501846,53
H202501846,54
H202501847,0
H202501847,8
H202501847,13
H202501847,81
H202501848,21
H202501848,35
H202501848,56
H202501849,22
H202501849,37
H202501850,21
H202501850,25
H202501850,54
H202501850,83
H202501850,84
H202501851,32
H202501851,42
H202501852,32
H202501852,38
H202501852,46
H202501852,65
H202501853,40
H202501853,41
H202501853,47
H202501854,28
H202501854,38
H202501854,44
H202501854,46
H202501854,58
H202501855,52
H202501855,61
H202501856,23
H202501856,34
H202501856,44
H202501856,48
H202501856,55
H202501857,29
H202501858,30
H202501858,42
H202501858,45
H202501858,69
H202501859,8
H202501859,13
H202501859,53
H202501860,44
H202501860,50
H202501860,66
H202501861,30
H202501861,33
H202501861,49
H202501862,31
H202501862,36
H202501862,70
H202501863,24
H202501863,44
H202501863,47
H202501863,66
H202501864,33
H202501864,40
H202501864,51
H202501864,66
H202501865,28
H202501865,34
H202501865,53
H202501866,30
H202501866,39
H202501866,41
H202501867,35
H202501867,37
H202501867,51
H202501867,53
H202501867,74
H202501868,60
H202501868,71
H202501868,81
H202501869,24
H202501869,26
H202501869,27
H202501870,50
H202501870,50
H202501870,52
H202501870,55
H202501871,22
H202501871,31
H202501871,34
H202501872,17
H202501872,23
H202501872,41
H202501872,50
H202501872,55
H202501872,77
H202501873,16
H202501873,41
H202501873,47
H202501873,56
H202501873,75
H202501874,31
H202501874,32
H202501874,61
H202501875,2
H202501875,8
H202501875,20
H202501875,35
H202501875,37
H202501876,35
H202501876,48
H202501876,51
H202501876,78
H202501877,38
H202501877,73
H202501878,22
H202501878,30
H202501878,34
H202501879,25
H202501879,27
H202501879,42
H202501879,44
H202501880,24
H202501880,32
H202501880,33
H202501880,35
H202501880,43
H202501881,27
H202501881,31
H202501881,78
H202501882,24
H202501882,26
H202501882,70
H202501882,82
H202501883,3
H202501883,20
H202501883,33
H202501883,37
H202501884,17
H202501884,38
H202501884,44
H202501885,30
H202501885,40
H202501885,41
H202501885,56
H202501885,58
H202501885,72
H202501886,8
H202501886,21
H202501886,45
H202501886,53
H202501887,41
H202501887,49
H202501887,54
H202501887,83
H202501888,34
H202501888,43
H202501888,52
H202501889,37
H202501890,31
H202501890,54
H202501890,59
H202501891,24
H202501891,31
H202501891,41
H202501892,32
H202501892,55
H202501892,67
H202501893,7
H202501893,27
H202501893,40
H202501894,31
H202501894,44
H202501894,50
H202501894,51
H202501894,52
H202501894,53
H202501895,37
H202501895,49
H202501895,57
H202501895,79
H202501896,27
H202501896,44
H202501897,24
H202501897,29
H202501897,53
H202501897,55
H202501898,27
H202501898,33
H202501898,37
H202501898,44
H202501899,3
H202501899,14
H202501899,46
H202501899,80
H202501900,29
H202501900,36
H202501900,43
H202501900,51
H202501900,66
H202501901,25
H202501901,44
H202501901,48
H202501901,53
H202501902,33
H202501902,49
H202501902,55
H202501902,58
H202501902,71
H202501903,23
H202501903,26
H202501903,33
H202501903,37
H202501903,45
H202501903,51
H202501904,21
H202501904,45
H202501904,46
H202501905,30
H202501905,48
H202501905,63
H202501906,3
H202501906,17
H202501906,20
H202501906,45
H202501907,23
H202501907,27
H202501907,34
H202501907,69
H202501908,22
H202501908,24
H202501908,34
H202501908,54
H202501908,65
H202501909,9
H202501909,20
H202501909,35
H202501909,39
H202501910,15
H202501910,15
H202501910,35
H202501910,54
H202501911,6
H202501911,10
H202501911,39
H202501911,42
H202501911,48
H202501911,55
H202501912,18
H202501912,25
H202501912,34
H202501913,21
H202501913,29
H202501913,41
H202501914,5
H202501914,24
H202501914,28
H202501914,36
H202501914,37
H202501915,50
H202501915,54
H202501915,75
H202501916,23
H202501916,46
H202501917,26
H202501917,29
H202501917,38
H202501917,45
H202501917,47
H202501917,50
H202501918,1
H202501918,47
H202501918,59
H202501919,2
H202501919,21
H202501919,30
H202501919,39
H202501920,32
H202501920,34
H202501920,35
H202501920,49
H202501920,52
H202501920,78
H202501921,18
H202501921,26
H202501921,31
H202501921,31
H202501921,55
H202501922,47
H202501922,83
H202501923,7
H202501923,35
H202501923,48
H202501923,51
H202501924,22
H202501924,33
H202501924,40
H202501924,42
H202501924,50
H202501924,54
H202501925,20
H202501925,25
H202501925,27
H202501925,73
H202501926,81
H202501927,5
H202501927,21
H202501927,35
H202501927,37
H202501927,43
H202501927,49
H202501928,31
H202501928,52
H202501928,52
H202501928,63
H202501929,1
H202501929,33
H202501929,45
H202501929,55
H202501930,4
H202501930,32
H202501930,55
H202501931,31
H202501931,36
H202501931,44
H202501932,14
H202501932,24
H202501932,60
H202501932,69
H202501932,81
H202501933,35
H202501933,37
H202501933,41
H202501933,55
H202501934,23
H202501934,54
H202501935,1
H202501935,39
H202501935,42
H202501935,74
H202501936,23
H202501936,30
H202501936,67
H202501937,23
H202501937,23
H202501937,40
H202501937,44
H202501937,52
H202501938,46
H202501938,49
H202501939,26
H202501939,43
H202501939,43
H202501939,44
H202501939,46
H202501940,39
H202501941,13
H202501941,31
H202501941,35
H202501941,50
H202501941,54
H202501941,62
H202501942,5
H202501942,27
H202501942,35
H202501942,45
H202501942,48
H202501943,23
H202501943,55
H202501944,29
H202501944,29
H202501944,32
H202501944,41
H202501944,44
H202501944,48
H202501945,8
H202501945,42
H202501945,49
H202501946,17
H202501946,36
H202501946,54
H202501947,22
H202501947,33
H202501947,53
H202501948,0
H202501948,22
H202501948,39
H202501948,43
H202501948,52
H202501949,6
H202501949,8
H202501949,19
H202501949,23
H202501949,35
H202501949,83
H202501950,37
H202501950,43
H202501950,48
H202501950,49
H202501951,2
H202501951,28
H202501951,32
H202501951,50
H202501952,21
H202501952,47
H202501952,84
H202501952,84
H202501953,30
H202501953,47
H202501954,22
H202501954,23
H202501954,26
H202501954,46
H202501955,29
H202501955,31
H202501955,33
H202501955,54
H202501955,82
H202501956,20
H202501956,32
H202501957,20
H202501957,38
H202501957,43
H202501957,49
H202501958,21
H202501958,26
H202501958,50
H202501958,54
H202501958,75
H202501959,31
H202501959,44
H202501959,61
H202501959,64
H202501959,81
H202501960,15
H202501960,22
H202501960,24
H202501960,29
H202501960,37
H202501961,22
H202501961,27
H202501961,31
H202501961,56
H202501962,36
H202501962,45
H202501962,52
H202501962,55
H202501962,60
H202501963,34
H202501963,43
H202501963,64
H202501964,27
H202501964,27
H202501964,34
H202501964,48
H202501964,55
H202501965,20
H202501965,25
H202501965,28
H202501965,46
H202501965,63
H202501966,56
H202501967,38
H202501967,53
H202501967,72
H202501968,31
H202501968,48
H202501968,49
H202501968,53
H202501969,22
H202501969,29
H202501969,36
H202501969,41
H202501969,57
H202501970,20
H202501970,43
H202501970,52
H202501970,66
H202501970,81
H202501971,23
H202501971,23
H202501971,35
H202501972,23
H202501972,25
H202501972,64
H202501973,17
H202501974,24
H202501974,36
H202501974,71
H202501975,14
H202501975,25
H202501975,34
H202501975,62
H202501976,27
H202501976,34
H202501977,6
H202501977,15
H202501977,25
H202501978,24
H202501978,26
H202501978,49
H202501978,49
H202501978,50
H202501979,29
H202501979,34
H202501979,37
H202501979,39
H202501980,16
H202501980,33
H202501980,33
H202501980,35
H202501980,52
H202501981,26
H202501981,27
H202501981,35
H202501982,8
H202501982,23
H202501982,30
H202501982,32
H202501982,37
H202501982,44
H202501983,10
H202501983,51
H202501983,68
H202501983,78
H202501984,24
H202501985,14
H202501985,23
H202501985,30
H202501986,31
H202501986,35
H202501986,53
H202501987,7
H202501987,25
H202501987,46
H202501987,54
H202501988,20
H202501988,35
H202501988,53
H202501988,82
H202501989,27
H202501989,42
H202501989,47
H202501990,14
H202501990,33
H202501990,37
H202501990,49
H202501991,6
H202501991,21
H202501991,40
H202501991,43
H202501992,20
H202501992,49
H202501992,53
H202501992,83
H202501993,21
H202501993,27
H202501993,46
H202501993,53
H202501993,59
H202501994,10
H202501994,34
H202501994,36
H202501994,52
H202501994,69
H202501995,7
H202501995,36
H202501995,40
H202501995,53
H202501995,54
H202501996,11
H202501996,25
H202501996,29
H202501996,37
H202501996,40
H202501997,29
H202501997,42
H202501997,44
H202501997,52
H202501997,77
H202501998,16
H202501998,26
H202501998,45
H202501999,21
H202501999,27
H202501999,48
H202501999,52
H202502000,39
H202502000,42
H202502000,70
H202502001,45
H202502001,83
H202502002,18
H202502002,26
H202502002,36
H202502002,78
H202502002,81
H202502002,84
H202502003,21
H202502003,33
H202502003,43
H202502003,50
H202502004,1
H202502004,27
H202502004,27
H202502004,50
H202502005,35
H202502005,42
H202502006,17
H202502006,20
H202502006,29
H202502006,41
H202502006,42
H202502006,53
H202502007,32
H202502007,35
H202502007,49
H202502008,40
H202502008,47
H202502008,78
H202502009,2
H202502009,27
H202502009,32
H202502010,4
H202502010,28
H202502010,44
H202502010,45
H202502010,74
H202502010,84
H202502011,20
H202502011,43
H202502011,50
H202502012,1
H202502012,12
H202502012,21
H202502012,39
H202502012,45
H202502013,35
H202502013,46
H202502014,20
H202502014,35
H202502014,35
H202502014,37
H202502014,43
H202502014,44
H202502015,4
H202502015,26
H202502015,36
H202502015,36
H202502015,37
H202502016,23
H202502016,32
H202502016,33
H202502016,54
H202502016,72
H202502017,0
H202502017,22
H202502017,24
H202502017,28
H202502017,45
H202502017,68
H202502018,22
H202502018,27
H202502018,59
H202502019,34
H202502019,34
H202502019,53
H202502020,20
H202502020,30
H202502020,53
H202502020,54
H202502020,54
H202502021,22
H202502021,39
H202502021,43
H202502021,57
H202502021,78
H202502021,83
H202502022,28
H202502022,28
H202502022,46
H202502022,48
H202502022,52
H202502022,53
H202502023,5
H202502023,25
H202502023,33
H202502023,35
H202502023,35
H202502023,49
H202502024,23
H202502024,26
H202502024,33
H202502024,40
H202502024,72
H202502024,80
H202502025,24
H202502025,50
H202502025,58
H202502025,65
H202502026,23
H202502026,23
H202502026,41
H202502026,65
H202502026,71
H202502027,18
H202502027,31
H202502028,37
H202502028,39
H202502028,39
H202502028,41
H202502028,73
H202502029,33
H202502029,36
H202502029,63
H202502029,83
H202502030,5
H202502030,23
H202502030,39
H202502030,42
H202502030,52
H202502031,15
H202502031,21
H202502031,24
H202502031,32
H202502032,23
H202502032,24
H202502032,28
H202502032,30
H202502033,24
H202502033,45
H202502033,68
H202502034,7
H202502034,21
H202502034,27
H202502034,31
H202502034,67
H202502034,76
H202502035,28
H202502035,35
H202502035,36
H202502035,36
H202502035,41
H202502036,10
H202502036,28
H202502036,38
H202502036,45
H202502036,45
H202502036,52
H202502037,41
H202502037,50
H202502038,27
H202502038,36
H202502038,39
H202502038,46
H202502038,55
H202502039,6
H202502039,29
H202502039,49
H202502040,18
H202502040,22
H202502040,25
H202502040,37
H202502040,47
H202502040,50
H202502041,24
H202502041,36
H202502041,49
H202502041,49
H202502041,55
H202502042,21
H202502042,23
H202502042,42
H202502042,48
H202502042,55
H202502042,67
H202502043,46
H202502043,51
H202502043,52
H202502044,36
H202502044,42
H202502044,52
H202502044,63
H202502045,66
H202502046,41
H202502046,54
H202502046,54
H202502046,62
H202502046,77
H202502047,15
H202502047,37
H202502047,42
H202502047,48
H202502047,53
H202502047,84
H202502048,36
H202502048,47
H202502048,55
H202502048,72
H202502049,14
H202502049,32
H202502049,36
H202502049,52
H202502049,64
H202502049,65
H202502050,24
H202502050,31
H202502050,60
H202502051,8
H202502051,36
H202502051,72
H202502051,74
H202502052,2
H202502052,13
H202502052,24
H202502052,28
H202502052,55
H202502053,15
H202502053,24
H202502053,26
H202502053,35
H202502053,50
H202502054,37
H202502054,73
H202502055,27
H202502055,32
H202502055,43
H202502055,48
H202502055,51
H202502055,53
H202502056,84
H202502057,24
H202502057,39
H202502057,51
H202502058,38
H202502058,58
H202502059,5
H202502059,16
H202502059,28
H202502059,34
H202502059,50
H202502059,55
H202502060,32
H202502060,40
H202502060,44
H202502060,55
H202502060,62
H202502061,16
H202502061,32
H202502061,46
H202502062,33
H202502062,37
H202502062,54
H202502063,59
H202502064,23
H202502064,23
H202502064,43
H202502064,51
H202502065,53
H202502066,26
H202502066,40
H202502066,41
H202502066,56
H202502066,72
H202502067,24
H202502067,31
H202502067,42
H202502068,43
H202502068,50
H202502068,53
H202502068,62
H202502069,25
H202502069,33
H202502069,73
H202502070,50
H202502070,55
H202502070,77
H202502071,20
H202502071,25
H202502071,28
H202502071,48
H202502072,15
H202502072,27
H202502072,29
H202502072,46
H202502072,82
H202502073,28
H202502073,42
H202502073,48
H202502073,49
H202502074,23
H202502074,40
H202502074,42
H202502074,45
H202502074,53
H202502074,79
H202502075,30
H202502076,34
H202502076,35
H202502076,36
H202502076,41
H202502077,5
H202502077,55
H202502077,78
H202502077,84
H202502078,9
H202502078,28
H202502078,43
H202502079,10
H202502079,54
H202502080,0
H202502080,16
H202502080,28
H202502080,32
H202502080,43
H202502080,45
H202502081,12
H202502081,35
H202502081,47
H202502081,57
H202502082,35
H202502082,47
H202502083,37
H202502083,41
H202502083,52
H202502084,3
H202502084,24
H202502084,27
H202502084,36
H202502084,46
H202502085,37
H202502085,64
H202502085,67
H202502086,22
H202502086,35
H202502086,38
H202502086,46
H202502087,9
H202502087,23
H202502087,65
H202502088,5
H202502088,38
H202502088,40
H202502088,42
H202502088,44
H202502088,45
H202502089,28
H202502089,44
H202502089,49
H202502089,53
H202502090,30
H202502090,34
H202502091,30
H202502091,43
H202502091,62
H202502092,17
H202502092,20
H202502092,22
H202502092,38
H202502092,44
H202502092,51
H202502093,26
H202502093,35
H202502093,38
H202502093,43
H202502093,52
H202502094,22
H202502094,25
H202502094,36
H202502095,6
H202502095,17
H202502095,29
H202502095,36
H202502095,43
H202502095,61
H202502096,4
H202502096,13
H202502096,30
H202502096,32
H202502096,42
H202502097,13
H202502097,28
H202502097,37
H202502097,41
H202502097,55
H202502098,24
H202502098,35
H202502098,46
H202502098,51
H202502098,61
H202502099,18
H202502099,50
H202502099,67
H202502100,36
H202502100,37
H202502100,49
H202502100,50
H202502100,59
H202502101,27
H202502101,31
H202502102,1
H202502102,5
H202502102,29
H202502103,39
H202502103,42
H202502103,47
H202502104,10
H202502104,21
H202502104,22
H202502104,48
H202502105,28
